User Rating,Age Group Targeted,Price,Platform,Requires Special Device,Genre,Multiplayer,Game Length (Hours),Graphics Quality,Soundtrack Quality,Story Quality,Game Mode,Min Number of Players,user_rating_class
26.5,3,28.01,4,1,8,1,36.9,0,3,3,1,7,1
36.2,3,51.22,2,1,2,0,39.1,3,0,2,0,10,2
18.2,1,23.61,2,1,7,1,27.2,0,1,3,1,7,0
27.5,2,29.27,4,0,5,0,48.3,2,3,1,1,10,1
21.3,2,32.75,0,1,4,1,21.8,2,3,2,1,5,0
23.2,2,35.51,1,0,5,0,11.9,0,3,0,1,8,0
38.0,0,46.39,2,0,7,1,52.9,1,0,3,0,5,2
24.8,0,29.48,1,0,5,1,39.5,1,2,0,1,7,0
37.9,2,57.62,1,0,0,1,26.0,2,3,0,1,10,2
33.7,3,57.88,3,0,2,1,21.3,1,3,3,0,5,1
43.6,3,54.73,4,0,1,0,48.8,3,2,0,1,2,2
22.0,1,34.26,4,1,6,0,10.9,0,0,0,1,4,0
29.6,0,33.97,2,0,3,1,37.9,0,0,0,0,10,1
40.9,0,45.35,0,0,2,1,59.5,0,3,0,1,5,2
21.8,0,23.57,0,0,1,0,31.9,1,0,1,1,2,0
24.6,1,20.33,2,1,9,1,47.9,3,0,1,1,5,0
31.8,1,42.61,4,1,7,0,41.2,0,2,3,1,5,1
37.8,3,54.31,1,0,2,0,29.3,0,0,2,0,1,2
19.2,1,37.44,4,1,6,0,7.3,0,2,3,0,5,0
26.4,3,46.02,0,0,4,0,15.5,0,1,1,1,6,1
15.4,1,26.94,1,0,2,1,6.7,1,2,0,1,1,0
18.4,0,25.57,4,1,5,1,24.6,0,2,0,1,3,0
25.6,3,26.49,0,1,8,0,44.4,0,3,3,0,7,1
30.3,2,28.43,3,0,8,1,59.4,1,0,3,0,8,1
36.8,1,59.33,0,1,4,1,21.0,0,1,3,1,10,2
25.7,2,39.5,3,0,5,0,25.3,2,3,0,1,5,1
26.3,1,47.23,2,1,3,0,7.3,2,1,1,1,7,1
32.6,2,31.74,3,0,1,1,49.7,3,2,2,1,2,1
30.6,1,33.48,2,1,0,0,46.5,1,1,3,0,10,1
34.2,0,44.04,3,1,0,1,46.4,0,1,3,1,10,1
42.6,0,56.93,3,1,6,1,40.9,1,1,0,1,5,2
40.5,2,48.45,1,0,1,1,52.7,1,0,3,1,6,2
22.8,3,22.45,2,1,6,0,43.3,0,0,0,1,8,0
27.1,2,24.68,3,0,4,0,53.6,1,3,0,0,1,1
27.5,2,22.6,0,1,3,0,50.3,2,1,0,0,2,1
26.0,3,38.42,2,0,0,0,19.4,0,3,3,0,10,1
34.0,1,51.13,3,1,6,1,22.5,1,0,2,1,10,1
33.6,2,32.65,2,0,8,1,51.1,3,1,1,1,8,1
33.5,0,50.8,4,0,4,0,27.9,3,2,2,1,5,1
34.8,3,43.74,3,0,4,0,38.0,3,2,3,0,1,1
43.0,1,50.62,0,0,8,1,58.4,0,1,1,1,1,2
26.0,2,32.21,0,1,4,0,36.7,1,0,3,1,7,1
35.6,3,41.38,3,0,2,1,47.3,3,3,1,0,8,2
26.8,3,32.31,0,1,7,0,29.6,2,0,2,0,8,1
20.3,1,21.34,2,1,0,0,31.7,0,0,1,0,1,0
25.7,3,23.82,0,1,0,0,43.9,0,1,1,0,7,1
32.2,0,44.4,0,1,9,0,33.9,0,3,2,1,4,1
42.2,2,49.47,3,1,7,0,53.2,1,3,1,0,4,2
24.9,1,48.91,4,1,1,1,6.1,1,0,2,0,4,0
28.7,3,30.65,2,1,8,0,42.7,1,1,1,0,5,1
24.7,3,23.59,1,0,4,1,43.8,2,3,3,1,1,0
24.6,3,46.7,1,0,7,1,7.1,2,1,1,0,3,0
32.4,2,44.91,2,1,8,1,36.6,2,2,1,1,1,1
28.3,3,25.35,0,1,4,1,50.8,3,2,0,0,3,1
31.2,2,55.06,0,1,0,0,15.3,1,3,1,1,3,1
24.3,3,32.49,2,1,2,1,28.6,2,3,0,1,2,0
24.4,0,34.77,1,0,9,1,28.3,1,2,1,1,7,0
26.3,3,30.7,0,0,5,0,39.5,0,2,3,0,7,1
35.3,2,41.19,2,1,0,0,44.6,3,1,3,0,1,2
29.9,1,55.86,1,0,3,0,7.4,3,3,2,1,10,1
28.9,3,30.66,0,1,9,0,47.6,2,2,3,1,10,1
25.7,3,40.42,4,1,8,1,23.5,1,1,2,1,2,1
23.9,1,28.9,4,0,2,1,32.6,3,2,2,0,1,0
29.1,0,49.4,1,0,6,0,20.1,3,0,3,1,4,1
18.6,3,29.13,0,1,9,1,9.3,2,3,0,0,3,0
22.5,2,20.1,2,0,8,1,40.6,1,1,2,0,4,0
24.6,2,40.88,0,1,3,0,13.7,0,3,0,1,2,0
18.9,2,24.32,4,1,8,0,25.5,2,0,2,0,8,0
30.8,3,37.96,4,1,6,0,37.6,2,3,2,1,8,1
26.9,3,47.34,1,1,5,0,9.6,0,0,1,1,10,1
28.7,0,46.67,0,0,3,0,19.8,0,2,1,0,3,1
28.3,1,44.94,1,0,0,0,14.1,0,1,2,1,5,1
30.6,0,38.95,2,0,3,1,35.2,2,2,2,1,1,1
15.1,3,25.21,3,0,4,0,8.1,0,3,3,1,5,0
21.1,2,37.07,4,1,6,1,14.2,2,2,0,1,6,0
40.9,1,59.24,0,1,6,0,33.5,2,3,0,1,2,2
40.8,1,53.19,4,0,4,1,47.0,1,2,0,0,6,2
21.0,2,27.74,0,0,2,1,24.9,1,2,0,1,8,0
26.0,0,27.02,1,1,7,0,38.2,0,3,0,0,10,1
39.6,2,58.3,1,0,7,1,37.6,2,1,3,1,2,2
22.2,1,20.84,4,1,8,0,35.8,1,3,1,0,4,0
30.1,1,36.01,2,1,9,1,42.4,3,1,2,1,10,1
20.8,3,21.88,3,1,9,0,34.5,2,3,0,1,2,0
30.3,3,58.28,4,1,6,0,5.8,1,1,2,0,2,1
15.9,0,24.24,4,0,1,1,13.9,3,3,2,1,7,0
33.2,1,34.95,1,0,3,1,51.4,1,3,3,0,5,1
44.0,1,56.78,0,1,1,1,54.5,3,2,0,0,2,2
34.3,0,32.8,4,1,1,1,54.7,2,2,2,1,5,1
40.3,1,55.95,0,0,9,1,41.8,3,2,1,0,4,2
24.5,0,40.56,4,1,6,1,8.0,1,0,2,1,4,0
26.3,2,37.34,2,0,4,0,30.2,1,0,2,1,1,1
35.1,1,40.3,1,1,9,1,55.2,2,1,1,0,7,2
38.5,2,54.99,2,1,5,1,35.0,1,3,0,0,8,2
29.0,2,33.97,3,1,3,1,38.3,1,3,3,1,6,1
33.1,3,40.56,2,1,7,0,43.0,0,2,3,0,10,1
37.4,2,53.77,4,0,3,0,29.1,1,2,2,0,3,2
31.6,0,37.71,3,0,0,0,39.7,0,2,2,0,5,1
27.2,1,31.68,4,1,5,1,37.5,3,3,2,1,4,1
32.5,2,45.56,1,0,5,0,26.6,2,0,1,1,4,1
33.5,1,52.17,0,0,5,0,24.4,1,3,0,1,8,1
40.4,3,46.76,2,1,9,1,52.6,3,3,1,1,4,2
31.9,2,35.48,4,1,3,0,42.5,0,1,2,1,5,1
28.5,0,51.54,2,1,5,1,12.1,0,3,1,0,10,1
27.5,3,44.94,3,0,9,1,13.1,0,2,0,0,3,1
27.9,3,49.62,1,1,5,1,12.3,2,1,0,0,7,1
29.9,3,46.65,0,1,1,1,24.7,3,2,1,0,4,1
12.4,2,20.47,4,0,6,0,11.1,2,2,1,1,4,0
21.2,1,23.83,2,0,3,1,37.6,2,3,1,0,3,0
42.2,0,59.48,4,0,6,1,45.3,2,3,2,0,2,2
40.0,1,54.7,3,1,1,0,43.5,0,3,0,0,5,2
45.2,1,59.67,0,1,9,0,49.0,1,2,0,1,3,2
27.8,0,45.86,4,1,0,1,14.0,2,3,0,0,2,1
32.0,1,33.24,2,1,9,1,51.5,3,1,3,1,10,1
35.7,1,41.03,1,1,7,0,47.0,0,3,3,0,5,2
36.1,0,52.19,3,1,0,0,32.1,0,2,0,0,7,2
32.2,0,43.76,0,0,9,0,34.0,1,1,3,1,1,1
43.6,2,51.88,3,0,4,1,58.6,2,1,0,0,5,2
24.7,0,33.37,0,0,7,0,33.1,2,0,3,0,6,0
15.2,0,26.54,4,1,1,0,8.4,0,0,2,0,3,0
14.7,3,27.7,4,0,1,0,8.3,0,2,0,0,3,0
26.3,1,47.52,0,1,0,0,9.1,2,1,1,1,2,1
23.0,3,28.28,4,1,6,0,31.3,3,0,2,1,3,0
21.5,0,33.9,3,0,8,1,19.0,1,1,1,0,4,0
32.2,1,41.87,0,1,2,0,31.0,3,1,1,1,5,1
15.6,3,20.57,2,0,9,0,16.1,2,2,2,0,5,0
27.7,3,37.19,0,1,2,0,29.5,0,3,2,0,6,1
28.1,1,24.11,2,0,9,0,51.6,2,0,3,1,4,1
41.9,0,53.14,1,1,9,1,53.2,2,1,2,1,4,2
46.8,3,58.22,4,0,1,1,54.2,0,2,2,1,2,2
21.2,2,29.53,1,1,8,0,21.7,3,3,0,1,8,0
25.1,2,33.25,0,1,4,1,26.7,2,1,3,1,10,1
28.4,1,50.83,0,1,7,0,16.4,1,2,2,0,6,1
14.7,3,26.73,1,0,1,0,10.1,3,0,1,0,1,0
37.6,3,54.43,0,0,9,0,39.8,0,2,0,0,6,2
35.1,2,31.4,0,1,2,1,58.5,2,3,2,0,10,2
27.6,0,26.14,0,1,9,0,47.7,0,2,3,0,1,1
34.5,0,56.82,0,0,8,1,13.6,1,1,3,1,10,1
40.4,0,48.07,2,1,3,1,51.7,1,0,1,0,8,2
25.5,2,42.68,3,0,9,1,8.7,1,3,0,0,5,1
22.0,0,22.19,2,1,4,1,36.8,3,1,1,1,8,0
42.1,0,54.82,2,1,6,1,54.0,1,2,1,1,10,2
26.3,1,43.22,1,0,0,1,12.0,1,2,2,0,1,1
32.3,3,58.84,0,1,2,0,9.0,1,2,0,0,10,1
36.3,1,37.68,3,0,6,0,56.0,1,1,2,1,3,2
45.4,1,59.68,0,1,2,0,55.4,3,3,0,1,8,2
22.8,1,41.54,4,1,4,0,12.6,1,3,3,0,3,0
33.5,0,37.32,0,0,6,1,48.9,2,3,0,0,8,1
30.1,0,38.64,1,1,9,1,38.5,0,2,1,0,7,1
39.2,2,51.71,0,1,0,0,39.3,1,2,1,1,7,2
37.3,1,58.3,0,1,8,0,32.7,2,3,0,0,2,2
24.5,0,44.43,0,0,4,0,13.8,3,2,0,0,7,0
36.1,0,57.93,2,0,4,0,18.3,2,1,1,0,5,2
41.0,2,55.33,2,1,3,0,49.3,0,3,1,1,10,2
18.2,0,20.79,2,0,7,0,31.5,3,1,0,1,10,0
43.5,2,58.33,3,1,4,0,48.8,2,3,3,1,7,2
47.4,2,59.23,3,0,7,1,53.3,2,3,3,0,3,2
21.2,3,34.62,2,1,4,1,17.6,1,2,2,1,3,0
26.8,2,28.84,0,0,9,0,43.1,2,1,2,0,4,1
28.8,3,29.91,2,1,2,1,41.6,2,2,1,1,7,1
38.5,2,44.02,0,0,1,0,58.8,3,3,0,1,5,2
33.5,3,58.99,3,0,7,0,15.1,1,2,3,1,7,1
33.9,2,35.39,0,0,4,1,52.6,2,0,2,1,4,1
24.0,1,21.49,0,1,2,0,49.7,1,3,2,0,7,0
22.6,3,20.97,1,0,8,1,43.5,2,2,3,0,5,0
19.7,1,33.52,4,0,3,0,11.7,0,2,0,1,2,0
26.5,0,31.87,4,1,7,1,39.7,3,3,1,1,6,1
35.3,1,50.4,3,1,8,1,32.4,3,1,0,1,7,2
46.3,2,57.86,1,1,6,1,53.2,2,3,1,1,1,2
15.4,2,24.82,3,1,1,1,8.7,3,1,3,1,4,0
27.0,1,34.49,1,1,6,1,36.9,1,1,3,0,2,1
26.9,0,29.22,2,1,3,1,35.5,0,3,3,0,3,1
17.4,0,27.95,3,0,4,0,8.9,2,0,0,0,2,0
20.7,0,25.5,1,1,0,1,22.7,2,0,2,0,8,0
17.2,0,33.15,3,0,2,0,7.3,3,2,3,0,8,0
38.0,3,51.49,2,1,1,0,43.4,0,1,1,0,5,2
36.3,2,56.64,0,1,5,0,21.1,0,1,2,1,7,2
19.1,0,28.84,4,1,4,1,20.2,0,0,2,0,2,0
26.5,2,28.96,2,1,5,1,40.4,3,0,2,0,10,1
34.7,3,41.86,0,0,8,1,50.1,3,3,2,1,6,1
32.1,1,58.63,3,1,5,0,13.7,1,1,1,1,7,1
34.8,3,53.0,2,1,0,0,29.9,2,2,2,1,1,1
21.4,0,34.84,4,1,2,1,9.6,2,2,2,1,5,0
31.9,2,27.26,0,1,5,1,54.7,2,3,2,0,6,1
34.7,0,50.53,0,0,0,1,28.2,0,1,0,1,8,1
31.1,3,40.97,0,1,1,1,30.7,2,0,2,0,3,1
18.4,0,25.35,0,1,2,0,12.6,2,1,1,0,5,0
28.7,2,36.27,2,0,7,1,33.4,1,1,2,0,10,1
41.2,2,59.86,4,1,1,0,34.7,1,1,3,0,7,2
29.6,1,54.52,1,0,3,0,13.0,2,1,3,0,10,1
37.9,1,59.01,1,1,9,0,33.1,2,1,1,0,1,2
41.8,2,48.21,2,0,2,1,56.8,2,1,3,1,1,2
23.8,3,27.08,3,0,6,0,31.1,3,0,2,1,1,0
34.5,3,58.32,2,1,1,1,17.4,0,0,2,1,8,1
22.7,3,25.31,1,0,1,0,36.8,0,2,0,0,4,0
13.0,2,20.09,1,0,7,1,14.4,0,1,1,1,7,0
29.4,0,46.1,0,1,3,1,22.5,3,0,3,1,10,1
23.3,1,24.73,2,0,8,0,31.2,3,1,0,0,4,0
29.3,2,30.89,4,1,3,0,49.5,2,2,2,0,6,1
22.4,0,23.31,1,1,8,1,33.2,0,0,0,0,8,0
22.2,0,39.75,3,0,2,1,12.5,2,1,2,1,3,0
26.4,2,47.02,4,0,6,0,14.4,3,2,0,0,4,1
23.3,3,26.58,3,1,4,0,36.5,0,0,3,0,3,0
27.6,2,39.78,0,1,4,1,22.4,0,2,0,0,8,1
48.2,1,56.97,3,0,5,1,59.6,2,3,2,1,1,2
31.7,2,44.51,1,1,1,1,25.0,1,3,1,0,5,1
34.2,1,41.44,0,0,6,0,47.7,0,0,3,0,6,1
39.9,2,55.03,4,1,7,0,41.5,2,3,1,1,7,2
26.2,0,28.7,2,1,1,0,40.4,0,1,1,0,8,1
24.5,3,39.49,4,1,5,1,10.6,3,2,3,1,4,0
33.9,0,38.24,4,1,6,1,51.1,2,1,1,1,1,1
30.1,3,30.47,3,0,4,0,43.3,3,3,0,0,4,1
44.0,1,52.61,3,0,1,0,54.2,1,0,1,1,8,2
45.5,0,59.42,1,0,3,0,56.0,3,2,1,0,8,2
40.4,1,45.6,2,1,1,1,55.1,1,2,2,0,6,2
20.0,0,34.93,3,0,6,1,6.1,3,2,3,0,2,0
36.9,3,45.28,0,1,7,1,44.4,3,1,0,0,2,2
23.2,3,36.39,1,1,6,1,19.6,1,3,1,0,3,0
48.2,0,57.39,2,1,0,0,59.8,3,3,2,0,8,2
37.9,3,45.48,4,0,5,0,50.2,3,0,3,0,6,2
38.0,3,52.42,2,1,7,1,33.7,1,2,1,1,8,2
40.3,2,57.02,0,0,1,0,44.3,2,3,3,0,6,2
36.4,3,52.76,0,1,4,0,30.6,3,3,2,0,1,2
16.7,0,21.16,0,1,9,0,25.4,1,2,2,1,2,0
20.3,0,30.94,3,0,1,0,15.4,1,3,2,1,1,0
19.0,0,23.57,2,0,8,0,24.1,2,1,3,0,3,0
30.2,2,56.81,1,1,0,1,6.0,0,3,3,1,5,1
37.1,1,58.09,0,1,5,1,29.5,3,0,3,0,6,2
33.1,2,48.04,4,0,6,1,34.0,0,3,1,0,7,1
37.6,2,52.97,2,1,5,0,33.4,1,2,0,1,1,2
42.7,3,57.12,3,1,3,0,41.2,1,3,3,0,1,2
23.0,2,31.35,3,1,5,1,29.7,2,3,3,0,8,0
28.4,3,34.62,4,1,5,1,36.3,3,2,0,1,5,1
44.1,2,54.37,1,1,6,0,55.8,1,2,0,0,5,2
45.7,1,57.98,0,0,2,1,57.4,3,1,1,1,4,2
39.9,0,58.9,1,0,0,0,38.8,2,0,3,1,1,2
27.6,0,48.27,0,1,3,1,14.9,2,0,3,0,5,1
24.4,1,48.0,1,0,5,0,6.0,1,1,3,0,6,0
18.3,1,25.91,2,1,7,1,22.4,2,2,3,1,10,0
27.9,1,21.23,4,0,7,1,54.8,2,3,1,1,5,1
37.8,1,49.11,0,0,9,1,45.0,3,0,3,1,2,2
38.1,3,43.59,4,1,2,1,50.9,1,1,3,0,7,2
36.5,3,43.63,4,1,3,1,49.1,2,0,0,1,2,2
21.8,0,20.32,2,0,5,1,35.3,3,3,1,1,3,0
20.7,2,29.73,0,0,2,1,23.8,3,2,2,1,7,0
28.7,3,51.38,1,1,5,0,10.0,0,3,1,0,5,1
40.7,2,50.86,1,1,0,1,46.3,0,3,0,1,4,2
37.9,0,46.75,2,0,1,0,53.5,1,3,0,0,4,2
36.8,0,47.17,3,1,5,1,44.5,3,0,2,0,6,2
33.1,2,48.9,2,0,1,0,30.6,2,1,0,0,4,1
27.2,0,26.14,1,0,3,0,49.0,2,3,0,0,1,1
23.7,2,35.08,2,1,1,0,25.9,2,0,3,0,2,0
26.2,3,31.72,0,0,6,0,35.0,3,2,2,0,4,1
30.9,0,55.69,4,0,7,0,9.3,3,0,2,1,8,1
23.9,0,25.89,0,0,9,0,30.4,0,1,3,0,10,0
36.5,3,51.69,4,1,9,0,31.6,0,0,2,0,5,2
44.1,0,58.24,4,0,9,0,54.8,1,0,1,0,3,2
23.4,3,33.27,2,1,6,0,18.6,3,3,2,0,8,0
40.2,2,46.32,0,1,7,0,50.8,2,2,0,0,10,2
20.7,0,27.34,1,0,4,0,26.8,3,3,1,0,8,0
38.7,0,45.5,3,0,1,1,57.0,2,3,3,0,6,2
25.8,1,35.14,0,1,6,1,32.4,3,3,0,1,10,1
42.7,2,52.7,0,1,4,1,52.8,3,0,3,1,6,2
40.7,2,50.89,2,1,3,1,47.8,0,2,1,1,2,2
44.3,2,58.09,3,0,2,0,57.4,0,0,1,1,6,2
22.7,1,28.3,4,1,0,1,21.8,0,0,1,0,7,0
29.0,3,40.61,2,0,6,1,27.9,1,2,3,1,1,1
25.7,1,21.17,1,1,9,0,55.6,3,0,0,1,5,1
29.6,2,52.24,0,1,2,0,15.0,3,3,1,0,1,1
14.0,0,26.64,1,0,7,0,5.8,0,1,1,1,1,0
19.1,0,22.59,0,0,6,1,23.0,0,0,1,0,7,0
24.9,3,34.74,2,1,0,0,19.0,0,3,0,1,7,0
14.4,2,21.98,2,1,3,1,8.4,1,2,1,1,5,0
20.8,3,23.86,4,1,4,1,33.2,2,2,1,1,2,0
44.2,3,56.26,0,0,2,1,49.5,3,3,3,0,6,2
29.3,0,53.5,0,0,4,1,14.5,3,0,1,0,2,1
27.1,1,36.14,4,0,2,1,26.1,3,2,3,1,10,1
20.8,3,27.81,0,1,3,0,29.2,2,0,1,0,2,0
38.5,1,46.56,0,0,5,0,50.0,2,1,2,1,4,2
39.6,1,53.89,1,1,6,1,37.2,2,1,3,1,3,2
20.8,1,33.01,0,0,2,1,12.5,1,2,3,0,3,0
35.4,3,52.05,3,0,3,1,37.3,1,1,2,0,5,2
20.9,3,36.07,4,1,8,1,13.6,1,3,0,1,8,0
38.3,1,46.01,0,0,0,1,50.0,1,2,3,1,10,2
35.6,2,47.51,1,1,0,0,33.3,2,1,2,0,8,2
42.5,3,49.64,0,1,2,0,59.7,0,3,1,1,6,2
35.0,3,35.21,4,0,3,0,54.9,0,1,1,0,2,2
30.8,0,34.92,2,0,4,0,42.5,2,0,3,1,5,1
27.6,1,39.83,3,1,9,1,26.4,2,2,2,1,3,1
41.9,2,58.31,0,1,2,1,45.6,0,2,2,1,3,2
18.8,2,22.04,4,1,5,0,20.9,1,3,1,0,2,0
23.1,1,26.32,3,0,6,0,29.2,1,1,2,0,10,0
32.9,0,38.18,4,1,8,0,50.8,0,3,1,1,10,1
41.8,3,57.67,4,1,1,1,44.2,3,2,2,1,6,2
22.1,2,26.11,4,1,6,1,24.1,1,1,3,1,4,0
31.8,2,45.55,3,0,4,0,36.4,0,0,2,1,6,1
23.6,3,25.41,1,0,0,0,35.2,3,0,1,0,6,0
25.3,2,32.78,4,1,5,1,34.8,1,2,1,1,2,1
25.6,1,36.43,1,1,4,0,18.0,1,0,1,1,3,1
15.3,3,24.91,4,1,9,1,8.1,0,3,0,1,1,0
28.5,2,41.76,4,1,0,0,27.0,2,1,2,0,4,1
26.4,2,49.43,0,0,4,0,8.4,3,0,2,1,4,1
16.9,2,26.61,2,1,3,0,9.2,3,1,2,1,8,0
17.6,0,22.63,1,0,3,0,16.6,2,1,3,0,2,0
37.9,3,45.04,1,0,9,0,48.5,0,0,0,1,10,2
20.5,0,26.95,2,1,1,1,30.1,2,1,0,1,3,0
36.9,3,46.07,4,0,9,0,47.6,0,0,2,1,1,2
15.1,3,21.61,4,0,2,1,11.2,3,3,1,0,6,0
22.8,1,21.52,3,0,3,1,46.2,0,0,3,0,5,0
43.8,2,59.83,4,1,5,1,43.4,2,0,1,0,7,2
31.5,2,33.71,1,1,2,0,43.7,1,2,2,0,5,1
24.9,1,25.89,4,1,2,1,45.5,0,2,0,0,2,0
39.6,3,42.15,3,1,1,1,58.4,3,0,2,1,4,2
31.5,3,31.24,3,0,9,0,55.0,3,2,2,1,2,1
40.0,3,43.4,4,0,6,1,56.5,0,3,0,1,6,2
19.2,3,26.15,0,1,8,0,21.6,1,1,2,0,2,0
40.3,0,53.12,2,1,6,0,48.6,1,3,0,0,3,2
22.2,1,22.78,1,1,1,0,33.3,0,3,0,1,2,0
44.7,3,58.86,3,1,4,0,45.9,0,1,1,0,3,2
42.5,2,56.97,0,0,8,0,41.7,0,0,0,1,6,2
12.7,1,21.84,1,0,6,1,9.6,0,2,0,1,4,0
36.8,1,51.26,1,0,5,1,43.8,3,0,1,0,10,2
40.3,3,50.57,3,1,7,0,54.8,3,1,2,0,4,2
26.1,3,39.58,0,1,6,0,18.0,0,2,0,1,5,1
43.0,2,56.53,0,1,1,0,43.0,0,3,1,0,5,2
27.8,1,47.48,1,0,7,0,10.8,2,3,1,1,8,1
42.8,1,53.54,3,0,6,0,54.5,2,0,0,1,5,2
25.6,2,38.96,4,1,3,0,16.3,3,3,1,1,5,1
35.6,0,37.41,3,0,1,1,54.5,1,0,3,1,7,2
35.5,2,44.17,2,0,0,1,43.0,1,1,2,1,3,2
39.1,1,59.2,3,0,9,0,27.4,1,0,2,1,5,2
16.7,2,23.63,1,0,4,0,18.6,1,0,2,0,10,0
24.5,0,30.48,2,0,3,1,34.1,1,3,0,0,5,0
20.4,0,38.05,4,0,5,0,6.3,0,0,1,1,4,0
28.2,0,32.84,2,1,2,0,39.0,0,2,2,0,8,1
33.7,1,31.81,2,1,7,0,59.2,0,3,1,1,7,1
28.9,2,47.96,0,0,3,1,22.9,3,3,2,1,8,1
22.5,1,36.54,3,0,3,1,19.2,3,2,3,1,4,0
32.3,3,38.36,0,1,2,0,47.8,2,3,2,0,1,1
39.3,0,40.45,2,0,5,0,57.6,1,1,3,0,7,2
29.3,1,50.35,1,1,0,0,20.0,1,2,1,0,4,1
25.4,1,39.43,2,1,1,1,22.5,3,1,0,0,5,1
24.8,2,28.81,3,1,0,0,35.3,2,0,3,1,6,0
25.5,0,48.79,2,0,4,1,10.0,0,3,3,1,4,1
27.7,3,34.04,4,1,4,1,36.6,1,0,0,1,8,1
19.0,0,27.6,4,0,9,1,12.9,1,0,2,0,10,0
29.7,1,46.21,4,0,3,1,28.5,1,0,3,1,6,1
19.9,1,20.55,4,1,8,1,38.2,0,3,1,1,4,0
20.7,2,35.88,1,0,1,1,9.5,0,0,0,0,3,0
31.6,3,32.14,2,0,1,0,47.3,2,1,3,1,2,1
36.1,1,50.96,1,0,0,1,32.4,1,3,0,1,6,2
34.2,2,42.82,2,0,3,1,39.5,3,1,0,0,10,1
40.3,1,44.2,2,0,8,0,57.0,0,3,2,0,8,2
44.8,2,58.56,3,0,4,0,47.3,2,0,1,1,10,2
30.4,2,54.35,2,0,8,1,17.4,1,0,2,1,1,1
28.8,0,39.37,0,0,7,1,33.1,1,2,0,1,6,1
30.7,0,58.32,0,1,6,1,8.7,0,1,2,0,3,1
39.8,1,53.26,4,1,6,1,44.2,3,3,2,1,1,2
37.7,1,45.04,3,1,6,1,54.8,2,1,0,1,10,2
22.4,3,32.81,0,0,6,0,23.2,3,0,1,0,6,0
21.7,1,41.22,3,0,4,0,5.2,2,1,3,1,7,0
26.1,2,42.77,2,0,1,0,20.1,3,1,3,0,7,1
24.2,0,37.31,3,0,0,0,21.8,0,0,1,0,7,0
23.7,2,31.14,2,0,8,0,32.4,0,1,0,1,8,0
28.3,0,49.52,2,1,4,0,12.9,3,0,3,0,2,1
20.6,3,23.43,4,1,9,0,35.6,3,0,1,0,10,0
40.7,2,53.22,0,0,7,0,43.0,2,2,1,1,1,2
33.3,3,41.34,0,1,7,0,44.7,3,1,3,1,2,1
38.2,1,54.08,0,1,4,0,38.6,2,0,2,0,6,2
39.2,1,41.64,1,1,1,1,56.0,2,2,1,0,1,2
32.3,3,52.37,2,0,1,1,13.8,0,3,2,0,4,1
28.7,3,27.34,4,1,1,1,46.5,0,0,3,0,5,1
35.8,0,58.43,1,1,6,0,27.6,3,1,1,0,1,2
41.6,1,47.43,3,0,6,1,56.4,1,0,0,1,5,2
21.5,2,38.63,0,0,7,0,9.6,3,1,3,1,10,0
29.7,2,52.84,1,0,0,1,13.3,3,3,0,0,4,1
23.8,2,38.77,3,0,6,1,13.8,3,3,3,1,8,0
29.6,1,51.06,3,1,3,0,17.0,3,3,1,1,4,1
43.6,3,56.5,2,1,3,1,54.7,0,2,1,0,10,2
22.3,0,26.78,4,0,1,0,23.2,1,3,2,0,3,0
34.8,0,56.95,3,0,8,0,21.2,1,1,0,1,3,1
24.6,1,43.32,3,1,5,0,11.4,0,1,3,0,6,0
46.8,0,58.79,4,0,2,0,56.5,1,1,1,1,2,2
34.5,0,59.38,0,1,5,1,18.0,2,2,3,1,10,1
21.1,3,28.81,1,0,6,1,18.1,1,1,2,0,8,0
36.1,0,53.89,0,1,5,0,30.4,0,3,0,0,10,2
36.1,1,38.58,2,1,3,1,56.4,3,3,1,0,10,2
29.7,0,36.26,2,0,4,1,36.2,3,0,3,0,5,1
33.0,2,40.66,4,0,4,1,40.0,0,0,1,0,4,1
35.1,0,38.17,2,1,3,1,55.8,0,2,3,1,3,2
19.9,0,35.46,2,1,6,1,8.9,1,0,1,0,7,0
23.7,1,36.92,4,0,1,1,18.7,0,2,0,0,5,0
18.4,3,23.73,4,0,4,1,18.5,3,3,2,1,2,0
21.8,0,22.07,1,1,0,1,35.9,3,0,0,0,2,0
41.6,3,56.68,1,1,6,1,39.8,3,3,1,0,1,2
16.7,0,25.82,0,0,2,0,15.5,2,0,1,1,5,0
31.0,0,31.28,1,1,6,1,47.8,3,2,3,1,6,1
29.0,2,29.39,3,1,6,1,54.3,0,3,1,0,5,1
39.7,3,51.08,1,0,1,0,45.7,1,2,3,0,10,2
36.2,2,47.85,0,1,6,1,46.7,3,1,2,0,5,2
36.3,0,34.11,0,1,3,1,58.1,1,2,2,0,3,2
20.2,2,28.72,4,0,2,1,21.5,0,3,3,0,7,0
30.7,0,57.79,4,0,3,1,9.3,0,2,2,1,6,1
39.4,1,58.15,3,0,8,0,39.5,2,0,0,0,5,2
28.6,3,51.24,4,0,0,1,14.7,1,0,0,0,1,1
21.7,3,35.98,3,1,9,1,9.9,2,3,0,1,8,0
20.2,0,22.99,4,1,4,1,24.9,3,3,2,1,6,0
15.2,2,25.36,0,0,6,0,13.7,2,1,1,1,4,0
29.0,3,39.38,2,1,2,0,26.2,2,2,1,1,2,1
19.0,0,26.21,1,0,3,1,17.2,1,2,3,1,10,0
